NodeCount,SimCnt,CompileTime,KeyGenerationTime,EncryptionTime,ExecutionTime,DecryptionTime,ReferenceExecutionTime,Mse
12,32,2.5061000196728855,49.19179997523315,33.676199993351474,188.97769998875447,14.581499999621883,12.761799996951595,9.300190679702837e-27
12,33,2.8049999964423478,48.88219997519627,31.996300007449463,208.1700999988243,14.882899995427579,14.289099985035136,9.31140940711303e-27
12,34,3.1633999897167087,48.0630999954883,32.19790000002831,228.44949999125674,14.708799979416654,15.922299993690103,9.337487993575688e-27
12,35,2.8000999882351607,49.283500004094094,32.237300009001046,206.93869999377057,14.53159999800846,14.029699988896027,6.320598580377199e-27
12,36,3.2176999957300723,48.68890001671389,32.258099992759526,228.47750000073574,14.698000013595447,15.920099976938218,6.298528099006232e-27
12,37,2.057400008197874,49.88870001398027,32.339800003683195,166.22829998959787,14.75089997984469,11.453100014477968,9.270223226754638e-27
12,38,3.2109000021591783,48.296699998900294,32.21560001838952,228.57140001724474,14.429900009417906,15.516399987973273,9.231029700134635e-27
12,39,3.2524999987799674,48.14790000091307,32.22190000815317,230.31270000501536,14.59980002255179,15.548600000329316,6.2430595448311824e-27
12,40,2.4209000112023205,49.05760000110604,32.45120000792667,186.1102000111714,14.565399993443862,12.858499976573512,6.254764786482652e-27
12,41,3.1691000040154904,48.74579998431727,32.60529998806305,229.4625999929849,14.596199995139614,15.419599978486076,1.2352974659361292e-26
12,42,3.496299992548302,48.6302999779582,31.696999998530373,228.03249998833053,14.436899975407869,15.54640001268126,9.327046191752191e-27
12,43,2.8753000078722835,49.76719999103807,31.93460000329651,207.37129999906756,14.542300021275878,14.08850000007078,9.327539012811925e-27
12,44,2.437999995891005,48.73539999243803,32.10809998563491,186.54239998431876,14.492699992842972,12.880700000096112,3.2658478552236194e-27
12,45,3.6054000083822757,48.687799979234114,32.07719998317771,249.94710000464693,14.861000003293157,16.888099984498695,6.300411757810435e-27
12,46,3.2375000009778887,48.87020000023767,32.12670001084916,228.1584999873303,14.909100020304322,15.601899998728186,9.322359054330963e-27
12,47,2.814399980707094,48.443300009239465,32.33020001789555,206.34630002314225,14.546599995810539,14.157900004647672,9.309447538888583e-27
12,48,2.993300004163757,48.660900007234886,32.45410000090487,207.24439999321476,14.355999999679625,14.254400011850521,3.25139498292697e-27
12,49,3.1678999948780984,49.00540001108311,31.814200017834082,228.16540001076646,14.522100012982264,15.516499988734722,9.348433138158758e-27
12,50,2.3959999962244183,50.93570001190528,32.36850001849234,187.3630000045523,14.771500020287931,12.8231999988202,1.228601924084606e-26
12,51,2.952700015157461,48.56840000138618,32.3733999975957,206.20330001111142,14.485099993180484,14.137599995592609,9.288682007812988e-27
12,52,3.437200008193031,48.696500016376376,32.51730001647957,230.10580000118352,14.711499999975786,15.792699996381998,6.297572664019245e-27
12,53,3.16330001805909,49.42340002162382,32.07919999840669,228.22969997650944,14.590600010706112,15.5881000100635,6.2661519471387126e-27
12,54,3.850300010526553,48.90759999398142,31.97900002123788,228.50779999862425,14.391199976671487,15.415700006997213,6.2889487965193674e-27
12,55,3.276799980085343,50.10640001273714,32.40870000445284,208.01510001183487,14.692099997773767,14.270400017267093,1.2337715263065812e-26
12,56,3.3383000118192285,49.02960002073087,32.46449999278411,207.8957000048831,14.513500005705282,14.239299984183162,6.2929638520433026e-27
12,57,2.406900021014735,48.6986999749206,32.84530001110397,186.19120001676492,14.483200007816777,12.749600020470098,3.2161585763271246e-27
12,58,2.466999983880669,50.73270000866614,32.57860001758672,185.70750000071712,14.344600000185892,12.973999982932582,6.2465445953279574e-27
12,59,2.810200006933883,51.13220002385788,31.96110000135377,209.87719998811372,14.843599987216294,15.608399990014732,3.224871857858213e-27
12,60,2.813700004480779,48.5134000191465,31.89330000896007,206.36470001772977,14.480200014077127,14.152100018691272,6.333435898619604e-27
12,61,3.5632000071927905,48.54909999994561,32.16689999680966,207.2706000180915,14.574100001482293,14.174400013871491,9.381611691900767e-27
12,62,2.8165999974589795,48.86760000954382,31.982699991203845,206.44280000124127,14.785100007429719,14.101000007940456,2.148627005379734e-26
12,63,2.448400016874075,47.94519999995828,32.10609999950975,185.39819997386076,14.758000004803762,13.383200013777241,9.294216752618667e-27
12,64,2.853300014976412,48.2023999793455,32.44959999574348,207.53460002015345,14.784700004383922,14.22339997952804,1.8414770544010332e-26
12,65,2.0577999821398407,48.0602000025101,31.94919999805279,164.19340000720695,14.386700000613928,11.583999992581084,1.5435313378231303e-26
12,66,2.3993000213522464,48.055200022645295,32.05700000398792,185.64909999258816,14.95550002437085,12.805800011847168,3.2131140627708485e-27
12,67,2.4022999859880656,50.104299996746704,32.10159999434836,186.22360000154004,14.705900015542284,12.75069999974221,2.4504255327554087e-26
12,68,3.3475999953225255,48.397099977592006,32.0157999813091,205.97350000753067,14.931200013961643,14.029800018761307,1.2333122567454199e-26
12,69,2.941999991890043,47.76060002041049,32.168000005185604,207.0735000015702,14.79690000996925,14.15810000617057,9.293887924812054e-27
12,70,3.1590000144205987,47.84670000663027,32.0724000048358,228.90689998166636,14.939899992896244,15.45310000074096,1.5368065408638742e-26
12,71,2.788900019368157,48.40240001794882,31.94909999729134,207.42670001345687,14.394199999514967,14.157300000078976,3.289081965616148e-27
12,72,2.445799997076392,48.160500009544194,32.16520001296885,186.9011000089813,15.132600005017594,13.00400000764057,1.2313605128692569e-26
12,73,2.8291000053286552,48.03480001282878,32.34220002195798,207.3339000053238,14.402000000700355,14.105200010817498,3.2749850069683954e-27
12,74,1.7732999986037612,48.69139997754246,31.839300005231053,142.91160000720993,14.355799998156726,10.168100008741021,3.1647434854039916e-27
12,75,2.8249999741092324,48.785599996335804,32.30510000139475,185.63200000789948,14.530999993439764,12.823800003388897,6.2361560857061576e-27
12,76,2.620100014610216,48.367900017183274,31.749999994644895,185.6913999945391,14.644499984569848,13.17300001392141,9.263688183617243e-27
12,77,3.174800018314272,47.7004999993369,32.26539999013767,228.21090000797994,14.443399995798245,15.49900000100024,9.324373258346404e-27
12,78,3.288199979579076,48.13889999059029,32.53729999414645,231.01379998843186,14.49150001280941,15.398599993204698,1.2391163734733228e-26
12,79,3.1703999848105013,47.90609999326989,32.419600000139326,228.68100000778213,14.664000016637146,15.671899978769943,1.235326083272507e-26
12,80,3.196799982106313,47.89739998523146,32.12439999333583,228.49959999439307,14.708600006997585,15.524599992204458,9.411882898166026e-27
12,81,2.430699998512864,48.39340000762604,32.15080001973547,186.48160001612268,14.633500017225742,12.816500006010756,1.5347269880858372e-26
12,82,2.870299998903647,47.857999976258725,32.148800004506484,207.42190000601113,14.656299987109378,14.090199983911589,6.255976141119213e-27
12,83,2.800000016577542,48.01260001841001,31.95990002132021,207.70930001162924,14.75370000116527,14.288999984273687,1.2331261384649838e-26
12,84,3.053399996133521,48.87319999397732,32.26069998345338,206.15290000569075,14.44699999410659,14.05150000937283,3.3130943788914796e-27
12,85,2.8403000032994896,47.98520001349971,32.064200000604615,206.7469999892637,14.471400005277246,14.14630000363104,6.264589804998983e-27
12,86,3.198599995812401,48.82470000302419,32.39400000893511,228.30770001746714,14.576699992176145,15.413799992529675,9.333212517227304e-27
12,87,3.199200000381097,48.13330000615679,32.06789999967441,228.69409999111667,14.863199990941212,15.38629998685792,6.339482084433994e-27
12,88,3.169600007822737,52.23100000876002,35.048300022026524,207.12659999844618,14.528400002745911,14.206200023181736,6.2447148104873905e-27
12,89,2.876799990190193,48.67489999742247,31.77469997899607,207.89620000869036,14.612900005886331,14.262099983170629,9.287656568627432e-27
12,90,3.2934999908320606,48.30080000101589,32.400299998698756,228.2874999800697,14.714799995999783,15.59979998273775,6.293844022481153e-27
12,91,2.0761000050697476,48.329200013540685,32.172400009585544,164.4007999857422,14.507099986076355,11.44400000339374,6.220006581734148e-27
12,92,2.7941000007558614,49.02310000034049,32.55649999482557,207.72989999386482,14.504099992336705,14.374199992744252,6.292332339857256e-27
12,93,3.4339000121690333,48.03649999666959,32.09860000060871,228.2485999749042,14.677400002256036,15.523299982305616,9.269532251027287e-27
12,94,3.220399987185374,48.51660001440905,31.952899997122586,228.4501999965869,15.032000024802983,15.621800004737452,1.536520692935068e-26
12,95,2.4230999988503754,49.75250002462417,32.142600015504286,187.45660001877695,14.90360000752844,13.059899996733293,3.1936577865268333e-27
12,96,2.7716000040527433,48.145499982638285,31.89449998899363,186.07530000736006,14.525200007483363,13.62930002505891,9.27871924535556e-27
12,97,3.741499996976927,47.982700023567304,31.818199990084395,251.69450000976212,16.945600014878437,16.876500012585893,6.3049032730830404e-27
12,98,2.494600019417703,49.37249998329207,32.42069997941144,186.63049998576753,14.61439998820424,13.271600008010864,6.263674433382356e-27
12,99,2.08899998688139,48.28280000947416,32.12449999409728,163.9017999987118,14.657200023066252,11.529000010341406,6.2313972830058805e-27
16,0,4.277700005332008,49.5719000173267,31.941199995344505,272.91289999266155,14.742799976374954,18.088500015437603,6.3485673841911725e-27
16,1,4.053299984661862,48.79939998500049,32.40399999776855,271.66399999987334,14.68409999506548,18.123999994713813,1.554053569744365e-26
16,2,4.520600021351129,48.4201000072062,31.79660000023432,292.2287000110373,14.59979999344796,19.471800012979656,3.383996783467571e-27
16,3,4.9066000210586935,47.78470000019297,32.17650001170114,317.15419999090955,14.79690000996925,21.13340000505559,6.526547755657227e-27
16,4,4.898499988485128,47.76220000348985,32.16620002058335,315.1586000167299,14.991400006692857,20.96149997669272,1.2490562014806205e-26
16,5,4.640900006052107,48.401599982753396,31.75529997679405,292.5171999959275,14.614099985919893,19.742800010135397,6.406498228232236e-27
16,6,3.97809999412857,48.21989999618381,32.08509998512454,270.99469999666326,14.851000014459714,18.467399990186095,9.45897208641672e-27
16,7,3.6647000233642757,48.33160000271164,31.92859998671338,249.76340000284836,14.680199994472787,17.141499993158504,1.5438280653192995e-26
16,8,4.006000002846122,47.852100018644705,31.90339999855496,271.5324999880977,14.834699977654964,18.135399994207546,9.34969695716549e-27
16,9,4.408799984958023,48.19840000709519,31.99100002530031,294.55039999447763,14.644299983046949,19.39850000781007,9.439675409747772e-27
16,10,3.9028000028338283,48.553000000538304,32.41440001875162,250.27950000367127,14.46199999190867,16.842299985000864,3.2908845432995815e-27
16,11,4.050500021548942,48.58170001534745,31.93130000727251,271.7152999830432,14.672899997094646,18.127999996067956,1.550242746015886e-26
16,12,3.84029999258928,48.234299989417195,31.883300020126626,248.79800001508556,14.800800010561943,17.707499995594844,1.2361703707955956e-26
16,13,5.12630000594072,51.394799986155704,31.893400009721518,251.36570000904612,15.303099993616343,17.612900002859533,6.357221347037429e-27
16,14,3.7256999930832535,49.81890000635758,33.85449998313561,261.79409999167547,15.019200014648959,17.494200001237914,1.543758508965128e-26
16,15,4.414900002302602,50.24680000497028,32.37269999226555,295.1120999932755,14.782899990677834,19.578600011300296,6.3789096780161466e-27
16,16,4.189800005406141,49.22159999841824,32.8633000026457,271.58409997355193,14.837900002021343,18.112199992174283,9.371613944987771e-27
16,17,4.077099991263822,48.60660000122152,32.711800013203174,291.13940001116134,16.089499986264855,19.097200012765825,1.2389788365792032e-26
16,18,3.707099996972829,53.95849997876212,36.886899993987754,275.90050001163036,20.472000003792346,18.817000003764406,6.400412755667134e-27
16,19,6.518300011521205,66.35530001949519,37.35020000021905,259.6942999807652,14.620799978729337,17.017000005580485,6.2926561682855776e-27
16,20,4.871000011917204,53.71730000479147,37.54429999389686,284.60179999819957,14.6692999987863,18.613099993672222,3.078678021313367e-26
16,21,4.434600006788969,48.60099998768419,32.58639998966828,340.9757999761496,15.931400004774332,23.063300002831966,6.3921533990737925e-27
16,22,3.734400001121685,52.38670000107959,33.3851000177674,279.4821000134107,16.124000016134232,19.31130001321435,9.337331242734394e-27
16,23,4.796399996848777,50.54769999696873,35.34790000412613,302.12789998040535,16.201799997361377,18.720699998084456,1.2456387684216684e-26
16,24,5.0017999892588705,51.804899994749576,33.87959999963641,324.93100001011044,15.079400007380173,21.187799982726574,2.1491352529819256e-26
16,25,4.018900013761595,55.30649999855086,36.65690001798794,289.58280000369996,15.047799999592826,18.57799998833798,6.286078415650177e-27
16,26,5.02119999146089,49.86009999993257,33.07360000326298,322.1826999797486,15.038000012282282,20.94119999674149,1.2456846108702949e-26
16,27,5.253600014839321,48.8941999792587,32.71679999306798,303.9497999998275,15.171899984125048,19.966599997133017,9.451744536243507e-27
16,28,3.181099978974089,49.359099997673184,32.355999981518835,237.1745999844279,14.643299975432456,15.67990001058206,6.271742619406898e-27
16,29,4.765599995153025,49.73870000685565,32.71359999780543,276.2849999999162,14.962899993406609,18.12280001468025,1.2384490625404196e-26
16,30,4.824299976462498,48.275900015141815,32.012400013627484,297.0435000024736,14.754499978153035,19.683699996676296,6.318205977743733e-27
16,31,4.495100001804531,47.90440000942908,32.087899977341294,299.81329999282025,14.704399975016713,19.412299996474758,1.542858477261636e-26
16,32,3.991999983554706,49.324699997669086,32.86939999088645,284.36360001796857,14.617700013332069,18.40170001378283,3.276132866869416e-27
16,33,3.565100021660328,53.64030000055209,35.98640000564046,262.6581999938935,16.86820000759326,17.05600001150742,9.401463642365965e-27
16,34,5.174199992325157,50.38689999491908,33.09009998338297,324.37309998204,14.613999985158443,21.504400006961077,1.8554139902038987e-26
16,35,3.5579000250436366,48.41620000661351,32.28359998320229,253.5243000020273,14.698000013595447,18.450800009304658,6.3425798484382016e-27
16,36,3.652599989436567,48.10879999422468,31.85759999905713,254.0244999981951,14.651100005721673,16.884900018339977,9.338631800360942e-27
16,37,4.590500000631437,47.523199988063425,32.44009998161346,297.6939999789465,15.312999981688336,20.732700009830296,1.2415868545390072e-26
16,38,5.265099985990673,48.98890000185929,32.037500001024455,315.71149997762404,14.784700004383922,21.146199986105785,2.161443978198918e-26
16,39,5.2272999892011285,48.42730000382289,37.5394000147935,344.1890000249259,15.223099995637313,22.424700000556186,9.509183872294977e-27
16,40,4.962500010151416,54.842399986227974,33.467200002633035,307.22400001832284,20.18849999876693,26.286200009053573,9.327448327736153e-27
16,41,4.319900006521493,54.197899997234344,38.482500007376075,296.5381000249181,15.114899986656383,19.378500001039356,1.8537214737688843e-26
16,42,3.6657000018749386,48.76249999506399,33.90179999405518,257.7332000073511,16.238000011071563,17.486900003859773,1.2413236185434356e-26
16,43,4.634899989468977,49.25579999689944,31.914699997287244,294.4801000121515,15.002100000856444,20.14380000764504,1.2409066639578188e-26
16,44,4.003500012913719,48.62470002262853,32.37309999531135,273.8521999854129,14.878699992550537,18.457400001352653,1.2424389816563124e-26
16,45,3.9933999942149967,48.554199980571866,32.30019999318756,272.96689999639057,14.613400009693578,18.15709998481907,6.371962930068223e-27
16,46,4.080799990333617,48.400500003481284,32.11269999155775,279.39510002033785,15.428899991093203,18.781399994622916,6.294281483450356e-27
16,47,3.9800000085961074,48.652199999196455,32.356200012145564,278.51790000568144,14.91680002072826,18.187300011049956,1.2367721445101521e-26
16,48,3.240399993956089,50.39719998603687,34.20280001591891,232.7895000053104,14.81770002283156,15.486100019188598,1.538247044164886e-26
16,49,5.097100016428158,48.35959998308681,32.059799996204674,314.36820002272725,14.951799996197224,21.18559999507852,9.409413859825184e-27
16,50,3.170400013914332,48.49439999088645,32.181199989281595,230.48410000046715,14.74640000378713,15.409800020279363,1.2357048736250281e-26
16,51,4.015500016976148,48.22510000667535,32.25029999157414,270.86980000603944,14.908499986631796,18.104099988704547,1.5398450675725646e-26
16,52,4.9811000062618405,47.45409998577088,32.57939999457449,313.90530001954176,14.745099993888289,20.97640000283718,6.3754223188291825e-27
16,53,3.5875000176019967,48.23559999931604,31.899599998723716,252.3978000099305,14.501099998597056,16.808300017146394,6.3845766343960634e-27
16,54,4.43890001042746,48.059699998702854,32.05170002183877,292.9710000171326,14.835599984508008,20.4741999914404,9.534903908951688e-27
16,55,4.417599993757904,47.97129999496974,31.937899999320507,292.6028000074439,14.51390000875108,19.639099977212027,6.3291148813405284e-27
16,56,4.1655999957583845,47.466799995163456,31.99550000135787,275.40670000598766,14.611099992180243,18.104399990988895,1.8499337674053893e-26
16,57,3.9898999966681004,51.20079999323934,32.00659999856725,272.0547000062652,14.998399972682819,18.098500004271045,3.275411996449783e-27
16,58,5.125499999849126,47.96830000123009,32.19259998877533,314.0043999883346,16.608300007646903,21.580000000540167,3.33867770070025e-27
16,59,4.815799999050796,50.68670000764541,32.3639000125695,297.3246999899857,15.436300018336624,19.6490999951493,1.2449574743226856e-26
16,60,4.225299984682351,47.75699999299832,32.11850000661798,270.90110001154244,14.727600006153807,18.22959998389706,6.378002035909009e-27
16,61,4.115699994144961,48.247600003378466,32.43510000174865,275.14650000375696,15.44729998568073,18.577499984530732,1.5411092075181756e-26
16,62,4.014100006315857,50.110199983464554,32.42459998000413,279.0640000021085,15.022300009150058,19.61789999040775,9.3549351109713e-27
16,63,3.9951999788172543,49.554299999726936,31.90649999305606,271.8036000151187,14.50050002313219,18.218600016552955,6.383036541618758e-27
16,64,4.407500004163012,47.9641999991145,31.870099977822974,291.9411000038963,14.846600010059774,19.811299978755414,1.2513809117573903e-26
16,65,4.008099989732727,47.43400000734255,32.281899999361485,270.2135999861639,14.86779999686405,18.17329999175854,9.404143762582814e-27
16,66,4.875399987213314,48.01290002069436,32.049200002802536,314.08189999638125,14.89449999644421,21.05670000310056,9.409704000769082e-27
16,67,4.4046999828424305,55.7674000156112,34.31789999012835,299.0812000061851,20.965300005627796,20.525300002191216,9.392584628625796e-27
16,68,3.199099999619648,54.27889997372404,34.65869999490678,241.70949999825098,14.683500019600615,18.46670001395978,3.26199425275605e-27
16,69,5.101800023112446,55.66680000629276,35.42359999846667,323.3425999933388,16.13009997527115,20.26389999082312,9.37830955121753e-27
16,70,3.9695999876130372,53.74510001274757,40.610199997900054,323.80490002105944,19.216899992898107,25.42890000040643,9.338087403384026e-27
16,71,5.246699991403148,52.12249999749474,36.57200001180172,322.6067000068724,15.825899987248704,24.187999981222674,9.441840115050671e-27
16,72,4.6079000167082995,50.71849998785183,34.889399976236746,311.44570000469685,15.825400012545288,19.782000017585233,1.5457238098887097e-26
16,73,5.624299985356629,49.755999993067235,33.68040002533235,344.2192999937106,14.75079997908324,23.508200014475733,9.552313253135763e-27
16,74,4.602300003170967,51.203500013798475,34.30190001381561,259.8754999926314,17.030599992722273,20.42220000294037,1.2281958691290939e-26
16,75,4.400700010592118,54.46990000200458,34.080699988408014,274.8954999842681,15.973899979144335,18.433499993989244,1.2410273902186445e-26
16,76,4.454600013559684,48.39080001693219,32.162600022275,297.47250000946224,14.97899999958463,19.742800010135397,9.421134101105622e-27
16,77,5.740400025388226,51.65199999464676,36.71980000217445,304.01950000668876,16.594500018982217,22.99900000798516,6.377361248347803e-27
16,78,4.99739998485893,51.46640000748448,32.31479998794384,287.6954000093974,14.809699991019443,18.076000007567927,6.3199015272714706e-27
16,79,4.44630000856705,49.33899999014102,34.51830000267364,295.704799995292,14.853600005153567,20.728000003146008,6.352476465449685e-27
16,80,3.3340000081807375,59.881399996811524,47.21409999183379,278.429199999664,17.444900004193187,17.65330001944676,6.302550289903738e-27
16,81,5.9009999968111515,69.161699997494,37.10859999409877,358.2389999937732,16.29739999771118,22.748300019884482,9.388627347876452e-27
16,82,4.084499989403412,60.94460000167601,35.66660001524724,287.76840001228265,17.65330001944676,18.71420000679791,6.322824908468301e-27
16,83,3.215799981262535,52.81360002118163,37.101800000527874,259.65540000470355,16.640899993944913,16.683800000464544,3.257980898740359e-27
16,84,3.1684999994467944,49.47269998956472,33.001900010276586,280.9378999809269,15.703999990364537,17.126299993833527,9.372083648042686e-27
16,85,4.87010000506416,51.495399995474145,34.53129998524673,309.21889998717234,15.123399993171915,20.19569999538362,6.357612534577822e-27
16,86,3.5899000067729503,48.8766000198666,32.03080000821501,271.1074000108056,14.835499983746558,17.143299977760762,3.2847873220542875e-27
16,87,4.069199989316985,51.69590000878088,35.880600014934316,275.46150001580827,15.350200003013015,18.35119997849688,9.306884605497336e-27
16,88,3.6582000029738992,52.565299993148074,32.2339000122156,252.96159999561496,15.142899996135384,17.456900008255616,1.2369917055377736e-26
16,89,3.7702000117860734,49.88879998563789,32.16400000383146,253.36430000606924,15.096799994353205,17.56129998830147,1.2375326536010813e-26
16,90,3.9890999905765057,48.42590002226643,33.972400007769465,271.2403000041377,14.765300002181903,18.517999997129664,1.2365879816020917e-26
16,91,3.7195000040810555,54.73450000863522,37.52260000328533,256.47619998198934,15.386199986096472,17.161800002213567,6.360238227194986e-27
16,92,3.9914999797474593,55.69649999961257,33.64389998023398,280.88819998083636,15.011099982075393,18.378600012511015,1.545531314771909e-26
16,93,4.914099990855902,51.060800004052,33.92580000218004,331.73119998537004,14.559399976860732,21.38099999865517,3.339701728122046e-27
16,94,3.9878000097814947,48.96700000972487,33.550299995113164,279.36549999867566,14.971199998399243,18.33640001132153,9.387540564040764e-27
16,95,4.514600004767999,50.72239998844452,33.767999993870035,310.12310000369325,15.949699998600408,20.90550001594238,6.391021996955137e-27
16,96,4.475599998841062,49.17109999223612,32.09900000365451,307.71649998496287,14.649799995822832,19.587199989473447,9.394887703865438e-27
16,97,4.613400000380352,49.249200004851446,32.799000007798895,309.4612999993842,14.819900010479614,20.05079999798909,9.440864155885043e-27
16,98,5.279700009850785,50.23210000945255,32.547100010560825,295.9647999959998,15.44560000183992,20.608399994671345,1.5440084183118045e-26
16,99,4.391299997223541,48.86650000116788,34.336699987761676,308.6745999753475,15.017800003988668,19.60780000081286,9.431177846047419e-27
20,0,6.746400002157316,51.436000008834526,33.45129999797791,338.9935999875888,14.816199982305989,22.614499990595505,9.445763350786572e-27
20,1,6.629699986660853,48.45249999198131,32.21469998243265,382.1600999799557,14.833299996098503,27.55619998788461,6.451449708933865e-27
20,2,6.002799986163154,49.120499985292554,32.62479999102652,367.1539999777451,14.62489998084493,23.98279999033548,9.471914120007255e-27
20,3,7.336700015002862,48.15239997697063,32.222799985902384,407.0769999816548,14.600399998016655,27.11029999773018,9.543985945272814e-27
20,4,4.639500024495646,49.871600000187755,35.000900010345504,303.423000004841,15.645200008293614,21.143099991604686,6.422240213494748e-27
20,5,5.277999996906146,51.60410000826232,32.434499997179955,320.9801999910269,15.673299989430234,21.353899996029213,1.2429903447113102e-26
20,6,6.0575999959837645,48.75649997848086,32.353199989302084,360.2621000027284,14.74630000302568,24.507999973138794,6.5166234549121e-27
20,7,7.355600013397634,67.58670002454892,34.79110001353547,350.0101999961771,14.845099998638034,23.30109998001717,1.2497429281423129e-26
20,8,6.585900002392009,47.6628000033088,32.67050001886673,379.1794000135269,14.997799997217953,25.219000002834946,2.164829090263215e-26
20,9,5.906700011109933,51.39060001238249,32.29589998954907,337.60610001627356,14.734700002009049,23.324100009631366,9.572869415733432e-27
20,10,6.778700015274808,48.44730001059361,33.27850002096966,408.3438999950886,14.424399996642023,26.425200019730255,3.4645672967849366e-27
20,11,6.421900005079806,48.87510000844486,32.126199977938086,383.28290000208654,14.65160000952892,27.190900000277907,1.8642932561230782e-26
20,12,5.32039999961853,48.64370002178475,35.024400014663115,368.7453000165988,14.930700010154396,22.939000016776845,2.163220710192816e-26
20,13,7.9064000165089965,58.91600000904873,35.6086999818217,440.78899998567067,14.546099992003292,27.11319999070838,3.479375192705927e-27
20,14,4.498499998589978,49.26969998632558,32.28320000926033,302.17219999758527,15.748899983009323,20.398199994815513,1.2467138129079616e-26
20,15,6.856599997263402,50.34339998383075,32.23630000138655,338.7073000194505,15.04430000204593,22.941999981412664,1.5520470805999978e-26
20,16,6.0345999954734,48.9534999942407,32.67869999399409,359.628000005614,14.721400017151609,24.270599998999387,2.1693769042714982e-26
